id,content,score,translated,small_keywords,aggregate_tags,big_label
f9e67eae-45e7-4b7e-b30a-bea0e40ec6bc,TikTok for you option not showing,3,TikTok for you option not showing,"['showing', 'option', 'tiktok']",[],other
65d22e0a-7150-4ef5-9de9-592d59a99c3f,unfreez my account plz let,5,unfreez my account plz let,"['let', 'account', 'unfreez', 'plz']",['account_issue'],Functionality
0aa79c52-30a8-4bc6-bafe-e338e8d4af7d,TikTok is very active so I recommend to u all,3,TikTok is very active so I recommend to u all,"['active', 'recommend', 'tiktok', 'very', 'all']",[],other
66092f7e-782b-4f0c-adde-a6ee29f366d4,This app is fun but the rules most times makes no sense and we keep getting restricted for things that seem very odd and unnecessary,1,This app is fun but the rules most times makes no sense and we keep getting restricted for things that seem very odd and unnecessary,"['makes', 'keep', 'getting', 'restricted', 'odd', 'times', 'things', 'unnecessary', 'app', 'sense', 'seem', 'most', 'rules', 'fun', 'very']",[],other
a440c0df-b96e-4b7d-a137-5cfa8f283ca4,after the update the word (downloading) keeps poping up which is annoying. i hope you can fix the problem ASAP.,2,after the update the word (downloading) keeps poping up which is annoying. i hope you can fix the problem ASAP.,"['poping', 'problem', 'update', 'after', 'keeps', 'which', 'annoying', 'fix', 'downloading', 'can', 'asap', 'word', 'hope']",[],other
da335f9e-1dfc-4a33-aa0d-73fb3ad5cd01,A fun and creative platform for short videos. Easy to use with excellent editing tools and trending content that keeps users engaged.,5,A fun and creative platform for short videos. Easy to use with excellent editing tools and trending content that keeps users engaged.,"['content', 'platform', 'keeps', 'videos', 'trending', 'users', 'excellent', 'creative', 'use', 'editing', 'engaged', 'fun', 'easy', 'tools', 'short']",['content'],Content
b911abe4-8e3e-4868-a93c-5101d2e6b7ce,my photo mode is not working,1,my photo mode is not working,"['photo', 'mode', 'working']",[],other
d8127777-b1c1-4759-beb2-d448accdd909,They banned me For just saying McDonald's worse app,1,They banned me For just saying McDonald's worse app,"['they', 'just', 'mcdonald', 'saying', 'app', 'banned', 'worse']",[],other
3c93a65d-92bf-4b7b-a721-72dd4b92abe7,Nice video nice map v improve your TikTok account gangster.jutt484,5,Nice video nice map v improve your TikTok account gangster.jutt484,"['video', 'nice', 'account', 'tiktok', 'improve', 'map', 'gangster', 'your']","['account_issue', 'content']",Functionality
d6a1047b-ee68-44d9-b6b9-c2162d6df9d5,I love this app but one issue I have now since last month When I click save button it co.es back as none saved and I have to click it again multiple times for it to work,4,I love this app but one issue I have now since last month When I click save button it co.es back as none saved and I have to click it again multiple times for it to work,"['work', 'times', 'since', 'none', 'love', 'one', 'now', 'click', 'save', 'last', 'multiple', 'month', 'issue', 'app', 'button', 'when', 'back', 'again', 'saved']",[],other
3e605f24-ed93-4b3a-99d5-27c06aee7003,"Bring back the ""interested"" button",1,"Bring back the ""interested"" button","['interested', 'button', 'back', 'bring']",[],other
257315b9-d56b-4e17-a6bb-81573fb4f2cb,advert is too much oh,1,advert is too much oh,"['much', 'advert', 'too']",[],other
88911bc2-1510-4b05-975e-0860160af77b,"I prefer TikTok for its filters, but I'm disappointed lately because the original audio keeps disappearing after I film. It's super boring and frustrating.",1,"I prefer TikTok for its filters, but I'm disappointed lately because the original audio keeps disappearing after I film. It's super boring and frustrating.","['filters', 'original', 'after', 'keeps', 'boring', 'film', 'disappointed', 'super', 'because', 'its', 'lately', 'audio', 'prefer', 'tiktok', 'disappearing', 'frustrating']",[],other
2e1562e0-2874-45c3-b113-eb4d38813633,"Hello TikTok team, this was my own reel account, it got banned and this problem is happening, so I am very worried, even if I am creating a new account, my account is facing the same problem, my account is getting banned, I cannot use TikTok, I cannot even open a new ID, so please solve this problem.",5,"Hello TikTok team, this was my own reel account, it got banned and this problem is happening, so I am very worried, even if I am creating a new account, my account is facing the same problem, my account is getting banned, I cannot use TikTok, I cannot even open a new ID, so please solve this problem.","['new', 'getting', 'account', 'creating', 'facing', 'please', 'worried', 'open', 'banned', 'cannot', 'solve', 'team', 'use', 'tiktok', 'very', 'problem', 'reel', 'happening', 'hello', 'got', 'even', 'same', 'own']",['account_issue'],Functionality
1ffec89d-23db-47ba-98bd-edf9f4eb4365,My DMs are completely gone not even message requests are coming through this App/TikTok is extremely broken with no proper help as the TikTok Ai is dumb as hell,1,My DMs are completely gone not even message requests are coming through this App/TikTok is extremely broken with no proper help as the TikTok Ai is dumb as hell,"['message', 'extremely', 'coming', 'gone', 'through', 'broken', 'help', 'dms', 'even', 'app', 'proper', 'requests', 'tiktok', 'hell', 'dumb', 'completely']",[],other
bb432e93-85ab-4378-9b3c-7cce04001bd5,why this tiktok account is not monotized,2,why this tiktok account is not monotized,"['why', 'monotized', 'account', 'tiktok']",['account_issue'],Functionality
d6be717c-ec64-48a8-a22c-88675ce8045e,it's good but not fast,5,it's good but not fast,"['good', 'fast']",[],other
29e3a829-614e-4d1f-8b1b-1bd6a23a5dd8,if we could make calls on TikTok like on Instagram it would be a 5 star but otherwise it's perfect,4,if we could make calls on TikTok like on Instagram it would be a 5 star but otherwise it's perfect,"['would', 'like', 'perfect', 'could', 'instagram', 'make', 'otherwise', 'tiktok', 'star', 'calls']",[],other
94e50e83-eb16-4bbc-8c1f-0edce56154ed,It leg to much like its paused and sound hearing so plz fix it I hope it's a bug,5,It leg to much like its paused and sound hearing so plz fix it I hope it's a bug,"['plz', 'like', 'bug', 'leg', 'hearing', 'paused', 'sound', 'its', 'much', 'fix', 'hope']",['performance_issue'],Performance
14b6f5eb-a465-4d46-9c50-3e8b142fa856,he is most entertainment TikTok,5,he is most entertainment TikTok,"['entertainment', 'most', 'tiktok']",[],other
7a004830-9e94-424f-9b18-f590328c13a9,good for depressed people it's distract the mind,5,good for depressed people it's distract the mind,"['depressed', 'good', 'mind', 'people', 'distract']",[],other
733be31d-cf90-4a1e-831d-6cd13810b850,It helps me be happy and release streess,5,It helps me be happy and release streess,"['release', 'streess', 'happy', 'helps']",[],other
743de287-8d8a-47cc-a41a-91d4059593a5,TIK TOK IS SO BORING NOW,1,TIK TOK IS SO BORING NOW,"['tok', 'boring', 'now', 'tik']",[],other
11fdb955-3673-4f3b-84c0-a3b843513e3f,"buggy app, too many ads, and an annoying ai ""feature"".",1,"buggy app, too many ads, and an annoying ai ""feature"".","['buggy', 'feature', 'app', 'too', 'ads', 'annoying', 'many']",['monetization'],Monetization
b05137cb-e276-4424-9d77-4bd78a033661,they just don't listen or they AI model robot are they 18 because iot playing not TikTok for adults. only,5,they just don't listen or they AI model robot are they 18 because iot playing not TikTok for adults. only,"['they', 'just', 'iot', 'model', 'listen', 'don', 'tiktok', 'because', 'robot', 'only', 'adults', 'playing']",[],other
898fa337-3ba7-4e44-8452-d55b12a6486e,I Love shopping from TikTok. They have some very good merchandise.,5,I Love shopping from TikTok. They have some very good merchandise.,"['they', 'good', 'merchandise', 'some', 'shopping', 'tiktok', 'very', 'love', 'from']",[],other
e54e056a-b45d-45ee-85d8-a6780e0de9dc,"it is so glitchy! lives keep repeating the same 3 seconds (wifi isn't that bad). videos wont load, sometimes i see the same 5 videos multiple times repeated in order!?? or the app makes me follow people I never even knew about i always keep my following under 100 but tiktok be adding a few!?? videos wont load but I check the wifi and its fine? switch to data and its also fine loads everything else like wwm BUT TIKTOK CANT LOAD A SINGLE VIDEO!??. not to mention the damn ads so much buts and chest",1,"it is so glitchy! lives keep repeating the same 3 seconds (wifi isn't that bad). videos wont load, sometimes i see the same 5 videos multiple times repeated in order!?? or the app makes me follow people I never even knew about i always keep my following under 100 but tiktok be adding a few!?? videos wont load but I check the wifi and its fine? switch to data and its also fine loads everything else like wwm BUT TIKTOK CANT LOAD A SINGLE VIDEO!??. not to mention the damn ads so much buts and chest","['follow', 'glitchy', 'times', 'people', 'chest', 'loads', 'knew', 'wont', 'everything', 'adding', 'makes', 'wifi', 'multiple', 'mention', 'repeating', 'repeated', 'few', 'also', 'load', 'single', 'wwm', 'check', 'seconds', 'videos', 'app', 'its', 'fine', 'data', 'ads', 'tiktok', 'order', 'keep', 'about', 'always', 'like', 'never', 'video', 'lives', 'damn', 'sometimes', 'following', 'bad', 'even', 'buts', 'much', 'see', 'same', 'else', 'isn', 'switch', 'cant', 'under']","['content', 'monetization']",Content
2f936056-33dc-4d43-a9c0-0cdae5a4684c,Bad platfaram no like no views no folwar,1,Bad platfaram no like no views no folwar,"['like', 'platfaram', 'views', 'folwar', 'bad']",[],other
40d02d4b-e6c1-4f9f-873a-ee0f59209fd7,"The problem ur having is that some people send u a link and unknowingly u tap in it and afterwards u find when ur WhatsApp account is blocked like mine , please I ask u kindly to reopen my WhatsApp I won't link up into those links that I don't know where they are from",5,"The problem ur having is that some people send u a link and unknowingly u tap in it and afterwards u find when ur WhatsApp account is blocked like mine , please I ask u kindly to reopen my WhatsApp I won't link up into those links that I don't know where they are from","['afterwards', 'account', 'some', 'people', 'those', 'please', 'won', 'where', 'send', 'link', 'don', 'tap', 'kindly', 'find', 'into', 'mine', 'whatsapp', 'ask', 'know', 'links', 'when', 'unknowingly', 'blocked', 'they', 'problem', 'like', 'reopen', 'having', 'from']",['account_issue'],Functionality
11703120-0f7e-45c0-be8b-37ca9ffecdbe,I would give it 4 stars but the lack of lag this app is awful every time I try to watch my repost or a video it either starts to lag out or just kicks me out of the app as well the audio starts to lag with it this app has much potential but the lack of lag it has makes it unable to watch videos. Edit: This app is being much more worse then I thought when I open the app and start to watch videos no more then like 10 to 20 sec my video starts to lag even worse and pause the video this is bad.,1,I would give it 4 stars but the lack of lag this app is awful every time I try to watch my repost or a video it either starts to lag out or just kicks me out of the app as well the audio starts to lag with it this app has much potential but the lack of lag it has makes it unable to watch videos. Edit: This app is being much more worse then I thought when I open the app and start to watch videos no more then like 10 to 20 sec my video starts to lag even worse and pause the video this is bad.,"['would', 'every', 'lag', 'try', 'kicks', 'starts', 'edit', 'then', 'makes', 'watch', 'open', 'out', 'pause', 'thought', 'lack', 'awful', 'videos', 'more', 'give', 'app', 'time', 'audio', 'when', 'well', 'start', 'sec', 'unable', 'repost', 'just', 'potential', 'video', 'like', 'stars', 'either', 'being', 'even', 'bad', 'much', 'worse']","['performance_issue', 'content']",Performance
087cd4f0-20e2-4f03-b65a-accea505f948,i like this TikTok app,5,i like this TikTok app,"['app', 'like', 'tiktok']",[],other
001a2808-18f4-4dfe-80a0-adf5f10c95b0,they kicked me out again but I a. 13 about to turn 14 and they are asking for my ID but my ID is lost and I can't find it,1,they kicked me out again but I a. 13 about to turn 14 and they are asking for my ID but my ID is lost and I can't find it,"['they', 'about', 'lost', 'turn', 'out', 'again', 'find', 'can', 'asking', 'kicked']",[],other
c9bc44e8-0202-4a9e-81fe-b37933f9e3f2,My sister used this app. and it was soo nasty plus there are alot of daters which is not good for kids at all and now I know why was it banned from country's,1,My sister used this app. and it was soo nasty plus there are alot of daters which is not good for kids at all and now I know why was it banned from country's,"['plus', 'all', 'now', 'daters', 'banned', 'why', 'app', 'know', 'alot', 'country', 'soo', 'sister', 'good', 'nasty', 'there', 'which', 'used', 'kids', 'from']",[],other
99a1f957-23cd-4aa1-8d32-0241db252d6e,baset app I love you this app,5,baset app I love you this app,"['app', 'baset', 'love']",[],other
a766287e-ba3d-49f3-bf65-1ebb73f32766,Should have left it with china,1,Should have left it with china,"['left', 'should', 'china']",[],other
f32a1e00-4ac5-422c-826b-c0986f0ff5ce,disrespectful to new stream and you can't go live and say your opinion about other things,1,disrespectful to new stream and you can't go live and say your opinion about other things,"['new', 'about', 'stream', 'other', 'opinion', 'things', 'say', 'disrespectful', 'can', 'your', 'live']",[],other
cd003d14-cff0-457e-ba34-622299f2ad07,I make such good videos. Still they don't go to For You. Please help me some big help this Video For You page.,5,I make such good videos. Still they don't go to For You. Please help me some big help this Video For You page.,"['they', 'help', 'video', 'good', 'don', 'such', 'videos', 'make', 'some', 'big', 'still', 'please', 'page']",['content'],Content
9d377375-f1dc-46b3-90ac-4b9272c43738,This app is very good.For entertainment.,5,This app is very good.For entertainment.,"['app', 'entertainment', 'very', 'good']",[],other
561b4b04-9bae-45f3-9e0b-7306ef2c4132,hi guys wow this is TikTok you on the best,5,hi guys wow this is TikTok you on the best,"['best', 'guys', 'wow', 'tiktok']",[],other
b3082294-0351-439d-98d8-e70a9d633022,I just love it it has the best experience you can ever get,5,I just love it it has the best experience you can ever get,"['best', 'just', 'experience', 'ever', 'can', 'get', 'love']",[],other
92f34c95-ea1c-4da6-9ae9-7eb2ff20f4a5,Very high memory use app,1,Very high memory use app,"['memory', 'app', 'use', 'high', 'very']",[],other
55529a93-d350-4978-950b-d08ea9cda5e6,having a lot of glitches and issues with my account.,2,having a lot of glitches and issues with my account.,"['lot', 'account', 'issues', 'having', 'glitches']",['account_issue'],Functionality
36ba30f9-9125-4165-8a8b-11547c6e719c,this tiktok has got everything nice but sometime it get hack,5,this tiktok has got everything nice but sometime it get hack,"['nice', 'got', 'hack', 'tiktok', 'sometime', 'everything', 'get']",[],other
ced1671c-719e-423f-84a6-8df180236407,"Just randomly stops for no reason at all, I've updated this app for like a million times but still no change please TikTok team help me with this problem, I'm tired of it (EDIT): now after updating it, it won't open",1,"Just randomly stops for no reason at all, I've updated this app for like a million times but still no change please TikTok team help me with this problem, I'm tired of it (EDIT): now after updating it, it won't open","['times', 'reason', 'edit', 'change', 'please', 'won', 'updated', 'all', 'help', 'now', 'open', 'tired', 'updating', 'app', 'team', 'tiktok', 'still', 'just', 'like', 'problem', 'after', 'randomly', 'million', 'stops']",[],other
1b971239-6224-4372-aedc-2ef670e87530,I had this account for a few years. now all of a sudden they want an age verification. I am not giving them my ID or a credit card,1,I had this account for a few years. now all of a sudden they want an age verification. I am not giving them my ID or a credit card,"['they', 'now', 'card', 'age', 'account', 'verification', 'them', 'giving', 'want', 'few', 'years', 'credit', 'sudden', 'all']",['account_issue'],Functionality
06cca893-f335-4522-89d0-9f92c6b8e316,It is taking too long to install and slow,1,It is taking too long to install and slow,"['taking', 'too', 'long', 'slow', 'install']",[],other
2f303013-beba-403c-8c51-f0a793da82d2,"so slow, doesn't load, glitches",2,"so slow, doesn't load, glitches","['load', 'glitches', 'slow', 'doesn']",[],other
7a53cd2e-a85f-47ff-87d0-13fee52fc6ac,tiktok message not sending and receiving problem | TikTok message not send | MS Tech Trend Copy This Appeal Dear TikTok Support Team I am reaching out to report that my ability to send and receive messages on TikTok has been disabled. This restriction severely impacts my ability to engage with the platform and its community. I kindly request a review of my account and the reinstatement of messaging privileges at your earliest convenience My TikTok usernam ahmedmughal687,1,tiktok message not sending and receiving problem | TikTok message not send | MS Tech Trend Copy This Appeal Dear TikTok Support Team I am reaching out to report that my ability to send and receive messages on TikTok has been disabled. This restriction severely impacts my ability to engage with the platform and its community. I kindly request a review of my account and the reinstatement of messaging privileges at your earliest convenience My TikTok usernam ahmedmughal687,"['messages', 'privileges', 'account', 'community', 'ability', 'appeal', 'copy', 'restriction', 'messaging', 'send', 'been', 'sending', 'engage', 'reaching', 'kindly', 'out', 'trend', 'severely', 'message', 'dear', 'reinstatement', 'review', 'receive', 'usernam', 'impacts', 'tech', 'its', 'team', 'disabled', 'convenience', 'tiktok', 'problem', 'report', 'platform', 'receiving', 'earliest', 'support', 'request', 'your']",['account_issue'],Functionality
611cc665-9954-4738-93da-da562cff4742,tiktok is very slow tiktok lite is the best,2,tiktok is very slow tiktok lite is the best,"['best', 'tiktok', 'lite', 'very', 'slow']",[],other
c1033670-7642-45db-8202-3fe6bce23100,funny ion know shi like uhh ... idk,5,funny ion know shi like uhh ... idk,"['like', 'idk', 'shi', 'funny', 'know', 'uhh', 'ion']",[],other
392152eb-ce63-405c-8707-bce63d75c14b,I LOVE Tiktok please viral my videos,5,I LOVE Tiktok please viral my videos,"['viral', 'videos', 'tiktok', 'please', 'love']",[],other
3dbe5852-06d6-4086-87b6-8cdc3f8e243d,bc it's not letting me download it,1,bc it's not letting me download it,"['letting', 'download']",[],other
15442117-48af-4d34-9797-983b7217ec3d,plz don't copy right on my videos,5,plz don't copy right on my videos,"['plz', 'don', 'videos', 'right', 'copy']",[],other
a4446b84-160e-4bf9-b73c-cc0d7cc7c33d,Good but always having problems,5,Good but always having problems,"['always', 'having', 'problems', 'good']",[],other
10428133-e278-4d47-a6ba-17ad825b4cce,"I so much love tik tok I need more followers, views likes and comments",5,"I so much love tik tok I need more followers, views likes and comments","['more', 'views', 'likes', 'need', 'tok', 'much', 'comments', 'tik', 'followers', 'love']",[],other
f693ed1f-d1b2-42e5-ad9b-b29a99214617,This is a good and very helpful app to our people to stay busy when some places are dry to keep our self busy and also to earn bigg. ........................,5,This is a good and very helpful app to our people to stay busy when some places are dry to keep our self busy and also to earn bigg. ........................,"['earn', 'keep', 'good', 'helpful', 'busy', 'places', 'people', 'some', 'app', 'when', 'also', 'dry', 'stay', 'very', 'bigg', 'self']",[],other
e735d696-4345-4c21-a0a0-cecae23196e9,I'm now seeing start randomly popping up for no reason,3,I'm now seeing start randomly popping up for no reason,"['now', 'seeing', 'popping', 'reason', 'randomly', 'start']",[],other
887a1744-4638-40ac-abe7-a72a476ec07c,the best application found in social networks,5,the best application found in social networks,"['best', 'application', 'social', 'networks', 'found']",[],other
e5268763-f091-4633-85c3-0769be1d848f,i love you TikTok account,5,i love you TikTok account,"['account', 'love', 'tiktok']",['account_issue'],Functionality
a472f505-b223-4199-bc2b-3e3813678e05,maximum number of attempts reached whats this in the app.i can't login my old account.Improve your app TikTok team.,1,maximum number of attempts reached whats this in the app.i can't login my old account.Improve your app TikTok team.,"['whats', 'number', 'maximum', 'reached', 'account', 'old', 'app', 'team', 'can', 'improve', 'tiktok', 'attempts', 'login', 'your']",['account_issue'],Functionality
89b438e7-d906-4db7-ba95-7934f33c5eff,Please tiktok team viral me,5,Please tiktok team viral me,"['viral', 'please', 'team', 'tiktok']",[],other
cb62fe4a-2c06-4c2d-98a2-42d81f34fe00,Thanks again so much for your tiktok,3,Thanks again so much for your tiktok,"['thanks', 'much', 'again', 'tiktok', 'your']",[],other
c9f1de25-37d2-4e7c-8a70-a1ca221c49c1,banned for no reason can't make a new account,1,banned for no reason can't make a new account,"['new', 'account', 'make', 'reason', 'banned', 'can']",['account_issue'],Functionality
f6b205ff-4e13-4c1f-a7f6-e80eafacd5c5,"This is an absolutely pathetic and time-wasting app. The content quality has completely degraded, and the feed is flooded with useless videos that are incredibly frustrating. There is zero regard for privacy, and the algorithm is so poor that you never find anything meaningful. Additionally, the app is so heavy that it causes the phone to lag and drains the battery within minutes. The excessive amount of ads has ruined the entire experience. Installing this is a total waste of time and data. I d",1,"This is an absolutely pathetic and time-wasting app. The content quality has completely degraded, and the feed is flooded with useless videos that are incredibly frustrating. There is zero regard for privacy, and the algorithm is so poor that you never find anything meaningful. Additionally, the app is so heavy that it causes the phone to lag and drains the battery within minutes. The excessive amount of ads has ruined the entire experience. Installing this is a total waste of time and data. I d","['total', 'degraded', 'lag', 'content', 'pathetic', 'quality', 'battery', 'heavy', 'frustrating', 'wasting', 'completely', 'installing', 'anything', 'waste', 'zero', 'find', 'minutes', 'causes', 'ruined', 'phone', 'experience', 'algorithm', 'videos', 'time', 'app', 'additionally', 'amount', 'drains', 'privacy', 'ads', 'data', 'feed', 'within', 'incredibly', 'never', 'meaningful', 'flooded', 'poor', 'there', 'useless', 'regard', 'absolutely', 'entire', 'excessive']","['performance_issue', 'content', 'monetization']",Performance
fd74105f-80a8-435c-b821-7d0e4b9c620c,unique and dependable,5,unique and dependable,"['dependable', 'unique']",[],other
18ff9aa0-ba4e-4617-b87b-3f1c89a390b3,do not use the type of apps who provides you to watch Short vedio. to khow why Ami saying that? then the answer is that : they you you to make their own business by your attention..,1,do not use the type of apps who provides you to watch Short vedio. to khow why Ami saying that? then the answer is that : they you you to make their own business by your attention..,"['type', 'apps', 'their', 'then', 'watch', 'make', 'answer', 'khow', 'why', 'business', 'ami', 'provides', 'use', 'who', 'vedio', 'they', 'saying', 'attention', 'your', 'short', 'own']",[],other
aeaa912c-6928-4e08-97d3-685c7f0466c1,"please my app keeps freezing,,why",1,"please my app keeps freezing,,why","['keeps', 'app', 'freezing', 'why', 'please']",[],other
9b6c6f79-8084-4f6b-b730-835fa7e4ff6b,I am enjoying app tiktok,5,I am enjoying app tiktok,"['app', 'enjoying', 'tiktok']",[],other
4d40b41a-c635-4c33-ac36-80d4b622ed5c,not updated please update,1,not updated please update,"['please', 'update', 'updated']",[],other
049bfaa7-6f7d-4663-9b86-73e1bbea1947,HI TikTok Team my account not working vedio unfreeze account plz TikTok team my help,5,HI TikTok Team my account not working vedio unfreeze account plz TikTok team my help,"['help', 'plz', 'account', 'working', 'team', 'tiktok', 'unfreeze', 'vedio']",['account_issue'],Functionality
cedc9ec0-bc93-4617-ab9c-e653d730cd52,havent got the change chat bubble thing yet,4,havent got the change chat bubble thing yet,"['bubble', 'thing', 'yet', 'got', 'change', 'havent', 'chat']",[],other
5c893219-9cfb-47d0-9605-eedb9c937f6e,why r u sending me ad again and again I don't want to install,1,why r u sending me ad again and again I don't want to install,"['sending', 'don', 'again', 'want', 'why', 'install']",[],other
8bef25fa-e485-4aa0-aebd-40912489788c,for learn and a education you can use this,5,for learn and a education you can use this,"['use', 'can', 'learn', 'education']",[],other
902205a3-356a-494e-b5b7-4ada28a38174,"I thought I'd find out what all the fuss was about. Installed the app, created a (VERY safe for work) login and was immediately permanently banned with no reason given. Oh well. Edited in response to developer's automatic reply: Already tried that. No replies. Bad management all the way around!!!",1,"I thought I'd find out what all the fuss was about. Installed the app, created a (VERY safe for work) login and was immediately permanently banned with no reason given. Oh well. Edited in response to developer's automatic reply: Already tried that. No replies. Bad management all the way around!!!","['created', 'way', 'developer', 'permanently', 'work', 'response', 'what', 'reply', 'reason', 'given', 'edited', 'automatic', 'login', 'all', 'around', 'tried', 'already', 'out', 'find', 'immediately', 'banned', 'thought', 'safe', 'replies', 'app', 'well', 'very', 'about', 'bad', 'installed', 'management', 'fuss']",['account_issue'],Functionality
edf207c0-4079-4f2a-8186-f320cce6bf91,"Omgosh I'm actually scared, reason is I deleted my TikTok since it wasn't working for me and now I have the old TikTok feature.Can you please fix it to the new features.I can't even repost videos I like and I'm actually scared for my life please fix this problem!",3,"Omgosh I'm actually scared, reason is I deleted my TikTok since it wasn't working for me and now I have the old TikTok feature.Can you please fix it to the new features.I can't even repost videos I like and I'm actually scared for my life please fix this problem!","['new', 'reason', 'since', 'features', 'please', 'now', 'can', 'actually', 'wasn', 'working', 'old', 'feature', 'videos', 'life', 'fix', 'tiktok', 'repost', 'omgosh', 'like', 'problem', 'scared', 'even', 'deleted']",[],other
32eaa718-a714-43e2-8ed1-4d9a68c16feb,"February 17, 2026 No one asked for an Ai; no one has the ability to turn it off. No one asked for it to give away my location; no way in app to turn it off. Luckly in my android settings I can do it there for the location but it keeps feeding me more and more accurate ""local"" feeds when the app 'glitches' me to the page. Give me my old tiktok app back or I'll just leave; done with it all at this point",5,"February 17, 2026 No one asked for an Ai; no one has the ability to turn it off. No one asked for it to give away my location; no way in app to turn it off. Luckly in my android settings I can do it there for the location but it keeps feeding me more and more accurate ""local"" feeds when the app 'glitches' me to the page. Give me my old tiktok app back or I'll just leave; done with it all at this point","['way', 'feeding', 'keeps', 'ability', 'feeds', 'all', 'one', 'done', 'can', 'settings', 'page', 'february', 'asked', 'off', 'more', 'old', 'give', 'app', 'point', 'when', 'glitches', 'tiktok', 'just', 'location', 'accurate', 'turn', 'there', 'local', 'back', 'luckly', 'away', 'leave', 'android']",[],other
83032ff7-961a-4c83-b4a6-ab498e5cb5ff,I am facing issues with visibility of comments please fix this bug a soon as possible,1,I am facing issues with visibility of comments please fix this bug a soon as possible,"['bug', 'soon', 'visibility', 'issues', 'comments', 'fix', 'facing', 'please', 'possible']",['performance_issue'],Performance
36fe78c5-e02f-4812-aa9b-c325b5f50a90,it dosent show the part two,1,it dosent show the part two,"['show', 'part', 'two', 'dosent']",[],other
7cfedc32-7321-4466-af18-8ba3df1f0932,I keep getting banned because I wasn't 13 and up but my birthday was in 2012 I'm 13 and both my main and alt got banned I appealed it I have my parent appeal it and it didn't work,1,I keep getting banned because I wasn't 13 and up but my birthday was in 2012 I'm 13 and both my main and alt got banned I appealed it I have my parent appeal it and it didn't work,"['keep', 'birthday', 'getting', 'alt', 'didn', 'work', 'wasn', 'got', 'parent', 'banned', 'appeal', 'because', 'main', 'both', 'appealed']",[],other
85ecf20f-c545-4b80-943d-320e6d0e6393,please my TikTok account save problem,1,please my TikTok account save problem,"['save', 'problem', 'account', 'tiktok', 'please']",['account_issue'],Functionality
4e52bbac-b643-46bf-9279-08b4b90903ff,good but to many inappropriate videos,3,good but to many inappropriate videos,"['many', 'videos', 'good', 'inappropriate']",[],other
dec0e92d-7969-4064-8920-f3932d1e05fc,this my TikTok isn't working well when am on working it will just stop or went out,1,this my TikTok isn't working well when am on working it will just stop or went out,"['will', 'just', 'working', 'stop', 'went', 'out', 'when', 'tiktok', 'well', 'isn']",[],other
20bde7ac-dd31-4b2f-bb85-748a09356fef,q daonlod nhi HOTA he,2,q daonlod nhi HOTA he,"['nhi', 'hota', 'daonlod']",[],other
5aa31d41-1e33-42ff-92e0-8f09e34511b1,I reevaluated this out because it keeps popping up a sign wanting you to agree to something that you don't want to agree to so therefore you can't get rid of the sign until you do and bless you do a lot of rearranging and I'm sick and tired of it so they can keep their app I'm done with them,1,I reevaluated this out because it keeps popping up a sign wanting you to agree to something that you don't want to agree to so therefore you can't get rid of the sign until you do and bless you do a lot of rearranging and I'm sick and tired of it so they can keep their app I'm done with them,"['bless', 'lot', 'keeps', 'want', 'something', 'rid', 'agree', 'get', 'their', 'rearranging', 'don', 'them', 'out', 'tired', 'done', 'can', 'therefore', 'app', 'wanting', 'sign', 'until', 'they', 'keep', 'reevaluated', 'popping', 'sick', 'because']",[],other
df34371d-37e4-44ae-9657-af9545c3a638,it's was a good app but sometimes it's have to much of dumb nonsense in the app so please fix it,3,it's was a good app but sometimes it's have to much of dumb nonsense in the app so please fix it,"['good', 'sometimes', 'app', 'much', 'fix', 'please', 'dumb', 'nonsense']",[],other
e8203f8d-5723-4902-b55c-be148360c57a,he is very nice and good aap,5,he is very nice and good aap,"['very', 'good', 'nice', 'aap']",[],other
5eea8408-f832-4d2a-b0da-a90935d17b0b,"""I am waiting for my 28-hour LIVE rewards. Check my ticket now or I will show everything to my 10,000 followers!""",1,"""I am waiting for my 28-hour LIVE rewards. Check my ticket now or I will show everything to my 10,000 followers!""","['will', 'now', 'ticket', 'check', 'followers', 'rewards', 'everything', 'waiting', 'show', 'hour', 'live']",[],other
1acd58c1-d28e-41ca-a1ad-0ddf4b218e2b,Mary video like share comment for you views followiners,5,Mary video like share comment for you views followiners,"['like', 'video', 'share', 'comment', 'views', 'followiners', 'mary']",['content'],Content
d44e08f4-b6cc-4316-b215-9adb84a75186,after updating my tiktok and clearing the cache I cant search for music.,3,after updating my tiktok and clearing the cache I cant search for music.,"['search', 'music', 'after', 'updating', 'clearing', 'tiktok', 'cache', 'cant']",[],other
